Property ID,Zip code,City,Type of Property,Subtype of Property,Price (€),Construction year,Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Building condition,Elevator,Basement,Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale,Region,Price per m²
10566521,8870,izegem,house,house,305000,,3.0,160.0,,0,0.0,0.0,0.0,1.0,100.0,138.0,,0,,0,0,,,,,,,Flemish,1906.25
10566520,8870,izegem,house,house,320000,,3.0,160.0,,0,0.0,0.0,0.0,0.0,0.0,138.0,,0,,0,0,30.0,,A,,,,Flemish,2000.0
10566517,8830,hooglede,house,house,293500,,4.0,138.0,,0,0.0,0.0,0.0,1.0,0.0,227.0,,0,,0,0,40.0,,A,,,,Flemish,2126.8115942028985
10566515,8830,hooglede,house,house,286000,,4.0,70.0,,0,0.0,0.0,0.0,1.0,0.0,250.0,,0,Good,0,0,40.0,,A,,,4.0,Flemish,4085.714285714286
10431445,6043,charleroi ransart,house,apartment block,800000,2019.0,8.0,347.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,As new,0,0,215.0,,C,Gas,3.0,6.0,Walloon,2305.4755043227665
10449606,4821,dison andrimont,house,exceptional property,820000,,4.0,417.0,Hyper equipped,0,0.0,1.0,0.0,1.0,2800.0,3000.0,3.0,0,As new,0,1,194.0,49.0,C,,3.0,6.0,Walloon,1966.4268585131895
10521274,2800,mechelen,house,apartment block,850000,1976.0,8.0,392.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,600.0,3.0,0,Good,0,0,145.0,2362.0,B,Fuel oil,1.0,4.0,Flemish,2168.3673469387754
10380252,8690,alveringem,house,manor house,875000,,4.0,273.0,Installed,0,0.0,1.0,0.0,0.0,0.0,14000.0,4.0,0,Good,0,0,378.0,,D,Fuel oil,2.0,4.0,Flemish,3205.128205128205
10539540,1755,gooik,house,villa,975000,1993.0,3.0,631.0,USA hyper equipped,0,0.0,0.0,0.0,1.0,0.0,1480.0,4.0,0,Good,0,0,211.0,1000.0,C,Fuel oil,3.0,4.0,Flemish,1545.1664025356577
10542279,2880,bornem,house,apartment block,999000,2016.0,5.0,214.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,440.0,2.0,0,As new,0,0,83.0,,A,Gas,3.0,6.0,Flemish,4668.22429906542
10322835,1180,uccle,house,apartment block,1400000,1950.0,8.0,600.0,USA semi equipped,0,0.0,1.0,10.0,1.0,120.0,435.0,3.0,0,To be done up,0,1,514.0,135.0,G,Fuel oil,1.0,3.0,Brussels capital region,2333.3333333333335
10425953,2930,brasschaat,house,villa,1445000,,5.0,273.0,Hyper equipped,0,0.0,1.0,0.0,1.0,1600.0,1810.0,4.0,0,,0,1,600.0,,F,,3.0,,Flemish,5293.040293040293
10286825,2930,brasschaat,house,villa,2350000,1947.0,5.0,650.0,USA hyper equipped,0,0.0,1.0,200.0,1.0,3149.0,3149.0,4.0,1,As new,0,0,244.0,,C,Gas,3.0,6.0,Flemish,3615.3846153846152
10124346,1150,woluwe-saint-pierre,house,apartment block,2750000,1986.0,11.0,830.0,Installed,0,1.0,1.0,25.0,1.0,1440.0,1988.0,4.0,0,To be done up,1,1,140.0,29.0,C,Gas,2.0,3.0,Brussels capital region,3313.253012048193
10552326,7850,marcq,house,exceptional property,629000,,5.0,280.0,Installed,0,2.0,1.0,40.0,1.0,1.0,2400.0,3.0,1,As new,0,0,183.0,,C,,2.0,6.0,Walloon,2246.4285714285716
10565490,3700,tongeren,house,villa,1399000,1970.0,4.0,382.0,Hyper equipped,0,0.0,0.0,0.0,1.0,7683.0,7683.0,4.0,0,Just renovated,0,0,213.0,,C,Fuel oil,3.0,5.0,Flemish,3662.303664921466
10538316,7100,la louvière,house,town house,460000,1994.0,2.0,292.0,USA installed,0,1.0,1.0,40.0,1.0,25.0,292.0,2.0,0,Good,1,0,,,,Gas,2.0,4.0,Walloon,1575.3424657534247
10576776,2160,wommelgem,house,town house,439000,1974.0,3.0,227.0,Installed,0,1.0,1.0,24.0,1.0,410.0,517.0,3.0,0,,0,0,499.0,,E,Electric,2.0,,Flemish,1933.920704845815
10576563,1730,asse,house,villa,489000,1985.0,3.0,206.0,Installed,0,0.0,1.0,9.0,1.0,200.0,491.0,4.0,1,Good,0,0,279.0,,C,Electric,2.0,4.0,Flemish,2373.78640776699
10041319,4980,trois-ponts,apartment,duplex,268500,2022.0,3.0,154.0,Hyper equipped,0,0.0,1.0,12.0,0.0,0.0,,3.0,0,As new,0,1,113.0,24.0,B,Gas,3.0,6.0,Walloon,1743.5064935064936
9033341,4630,soumagne,apartment,loft,279500,2020.0,2.0,85.0,Not installed,0,0.0,1.0,84.0,0.0,0.0,,3.0,0,As new,1,0,116.0,22.0,B,Gas,0.0,6.0,Walloon,3288.235294117647
10517896,1410,waterloo,apartment,duplex,625000,2021.0,3.0,177.0,Not installed,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,,1,0,68.0,,A,Gas,0.0,,Walloon,3531.0734463276835
10330831,1410,waterloo,apartment,duplex,640000,2021.0,3.0,175.0,Not installed,0,0.0,1.0,29.0,0.0,0.0,,3.0,0,,1,0,78.0,,A,Gas,0.0,,Walloon,3657.1428571428573
10566512,8830,hooglede,house,house,327600,2021.0,3.0,143.0,,0,0.0,0.0,0.0,1.0,230.0,285.0,,0,,0,0,40.0,,A,,,,Flemish,2290.909090909091
10566511,8830,hooglede,house,house,319000,2021.0,3.0,161.0,,0,0.0,0.0,0.0,1.0,200.0,263.0,,0,,0,0,40.0,,A,,,,Flemish,1981.3664596273293
10566510,8830,hooglede,house,house,320250,2021.0,3.0,167.0,,0,0.0,0.0,0.0,1.0,230.0,301.0,,0,,0,0,40.0,,A,,,,Flemish,1917.6646706586826
10566509,8800,roeselare,house,house,302500,2021.0,3.0,167.0,,0,0.0,0.0,0.0,1.0,230.0,301.0,,0,,0,0,40.0,,A,,,,Flemish,1811.377245508982
10566508,8830,hooglede,house,house,348000,2021.0,3.0,167.0,,0,0.0,0.0,0.0,1.0,230.0,301.0,,0,,0,0,40.0,,A,,,,Flemish,2083.8323353293413
10566507,8880,ledegem,house,house,210000,1934.0,4.0,140.0,Installed,0,0.0,0.0,0.0,0.0,0.0,185.0,2.0,0,Good,0,0,263.0,,C,,2.0,4.0,Flemish,1500.0
10566506,8800,roeselare,house,house,175000,,2.0,125.0,,0,0.0,0.0,0.0,0.0,0.0,131.0,,0,,0,0,569.0,,F,,,,Flemish,1400.0
10566502,2275,gierle,house,house,329000,1960.0,3.0,170.0,Semi equipped,0,0.0,1.0,0.0,1.0,0.0,746.0,4.0,0,To renovate,0,1,559.0,,F,Fuel oil,1.0,2.0,Flemish,1935.2941176470588
10566500,2460,lichtaart,house,house,499000,1959.0,5.0,244.0,Semi equipped,0,0.0,0.0,0.0,1.0,0.0,51149.0,4.0,0,To renovate,0,1,1356.0,,F,Wood,1.0,2.0,Flemish,2045.0819672131147
10566489,1000,bruxelles,apartment,apartment,310000,,2.0,83.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,1,0,154.0,30.0,D,Gas,,4.0,Brussels capital region,3734.9397590361446
10566487,2242,pulderbos,house,house,495000,1974.0,3.0,205.0,Installed,0,1.0,0.0,0.0,1.0,0.0,615.0,4.0,0,Good,0,0,292.0,,C,Fuel oil,2.0,4.0,Flemish,2414.6341463414633
10566484,1030,schaerbeek,house,house,695000,1920.0,5.0,245.0,Not installed,0,0.0,1.0,20.0,1.0,30.0,105.0,2.0,0,To be done up,0,1,220.0,44.0,E,Gas,0.0,3.0,Brussels capital region,2836.734693877551
10566480,2830,willebroek,apartment,apartment,310000,2021.0,2.0,73.0,Installed,0,0.0,1.0,20.0,1.0,0.0,,3.0,0,,1,0,,,,Gas,2.0,,Flemish,4246.575342465753
10566479,2800,mechelen,house,house,335000,,4.0,185.0,Installed,0,0.0,1.0,0.0,1.0,0.0,183.0,2.0,0,To be done up,0,1,319.0,,D,Gas,2.0,3.0,Flemish,1810.8108108108108
10378313,7080,frameries,house,house,110000,1960.0,5.0,133.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0,Good,0,0,631.0,118.0,G,Gas,0.0,4.0,Walloon,827.0676691729324
10468505,7300,boussu,house,house,230000,1935.0,5.0,275.0,USA installed,0,0.0,1.0,25.0,1.0,1350.0,1540.0,4.0,0,To be done up,0,1,126.0,36.0,B,,2.0,3.0,Walloon,836.3636363636364
10566468,2850,boom,apartment,apartment,232000,2011.0,2.0,91.0,,0,0.0,1.0,0.0,0.0,0.0,,,0,As new,0,0,96.0,,A,,,6.0,Flemish,2549.4505494505493
10566467,2610,wilrijk,house,house,349000,1934.0,7.0,251.0,Installed,0,0.0,1.0,0.0,1.0,147.0,249.0,2.0,0,,0,0,455.0,,E,Gas,2.0,,Flemish,1390.4382470119522
10566450,7700,mouscron,house,house,209000,1930.0,3.0,112.0,Installed,0,0.0,1.0,10.0,1.0,58.0,119.0,2.0,0,Just renovated,0,0,174.0,,C,Gas,2.0,5.0,Walloon,1866.0714285714287
10566447,8740,pittem,house,house,350000,1960.0,3.0,260.0,,0,0.0,0.0,0.0,0.0,0.0,2574.0,4.0,0,,0,0,,,,Fuel oil,,,Flemish,1346.1538461538462
10566438,2300,turnhout,apartment,apartment,185000,1989.0,2.0,92.0,Hyper equipped,0,0.0,1.0,50.0,0.0,0.0,,,0,,0,0,325.0,,D,Electric,3.0,,Flemish,2010.8695652173913
10566436,2140,borgerhout,apartment,apartment,259000,1977.0,2.0,136.0,USA installed,0,0.0,1.0,8.0,0.0,0.0,,3.0,0,Good,1,1,185.0,,B,Gas,2.0,4.0,Flemish,1904.4117647058824
10566434,2900,schoten,house,house,297000,,2.0,105.0,Semi equipped,0,0.0,1.0,16.0,1.0,50.0,145.0,2.0,0,To be done up,0,1,276.0,,C,,1.0,3.0,Flemish,2828.5714285714284
10554718,3020,herent,house,villa,585000,1962.0,3.0,170.0,,0,0.0,1.0,0.0,0.0,0.0,1864.0,4.0,0,,0,0,226.0,,C,Gas,,,Flemish,3441.176470588235
10566046,2000,antwerp,apartment,duplex,339000,1852.0,2.0,127.0,Hyper equipped,1,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,159.0,,B,Gas,3.0,4.0,Flemish,2669.2913385826773
10580805,9600,ronse,apartment,penthouse,315000,2021.0,2.0,85.0,USA installed,1,0.0,1.0,13.0,0.0,0.0,,2.0,0,As new,1,0,,,,Electric,2.0,6.0,Flemish,3705.8823529411766
10581091,1050,ixelles,apartment,duplex,565000,1902.0,1.0,151.0,,0,1.0,0.0,0.0,1.0,171.0,,2.0,0,,0,0,,,,,,,Brussels capital region,3741.7218543046356
10579074,1820,steenokkerzeel,house,bungalow,605000,1960.0,4.0,190.0,USA installed,0,1.0,1.0,30.0,1.0,793.0,1058.0,4.0,0,As new,0,0,,,,Gas,2.0,6.0,Flemish,3184.2105263157896
10431472,7332,sirault,house,villa,200000,,3.0,130.0,,0,0.0,1.0,15.0,0.0,0.0,740.0,4.0,0,Good,0,0,330.0,,D,Fuel oil,,4.0,Walloon,1538.4615384615386
10525295,1330,rixensart,house,villa,310000,1919.0,2.0,110.0,Not installed,0,0.0,1.0,0.0,1.0,175.0,350.0,,0,To renovate,0,0,700.0,,G,Gas,0.0,2.0,Walloon,2818.181818181818
10347708,3500,hasselt,house,apartment block,320000,2009.0,3.0,120.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,,0,Good,1,1,124.0,,B,,2.0,4.0,Flemish,2666.6666666666665
10426039,7387,montignies-sur-roc,house,country cottage,330000,,4.0,383.0,,0,0.0,1.0,0.0,0.0,0.0,830.0,3.0,0,Good,0,0,367.0,,E,Fuel oil,,4.0,Walloon,861.6187989556136
10402378,1081,koekelberg,house,town house,349000,,3.0,125.0,,0,0.0,1.0,17.0,0.0,0.0,65.0,,0,,0,0,221.0,,E,,,,Brussels capital region,2792.0
10432240,2060,antwerp,house,apartment block,365000,,3.0,299.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0,To renovate,0,1,485.0,,E,,1.0,2.0,Flemish,1220.7357859531774
10479196,2170,merksem,house,town house,394900,1958.0,3.0,200.0,Installed,0,0.0,1.0,8.0,1.0,120.0,195.0,,0,As new,0,0,291.0,,C,Gas,2.0,6.0,Flemish,1974.5
10421066,7387,honnelles,house,villa,395000,,3.0,320.0,,0,0.0,0.0,0.0,0.0,0.0,1512.0,4.0,0,Good,0,0,371.0,,E,Fuel oil,,4.0,Walloon,1234.375
10546441,4431,ans,house,villa,430000,1977.0,6.0,335.0,USA semi equipped,0,1.0,1.0,20.0,1.0,1211.0,1211.0,4.0,0,Good,0,0,,,C,Fuel oil,1.0,4.0,Walloon,1283.5820895522388
9703696,1030,schaerbeek,house,apartment block,435000,,3.0,260.0,,0,0.0,0.0,0.0,1.0,82.0,,,0,To be done up,0,1,434.0,,G,,,3.0,Brussels capital region,1673.076923076923
10387694,1080,molenbeek-saint-jean,house,town house,450000,1957.0,3.0,150.0,Semi equipped,0,0.0,1.0,20.0,1.0,70.0,183.0,2.0,0,Good,0,0,605.0,130.0,G,Gas,1.0,4.0,Brussels capital region,3000.0
10513235,2910,essen,house,villa,495000,1983.0,4.0,306.0,,0,0.0,0.0,0.0,0.0,0.0,844.0,4.0,0,,0,0,223.0,,C,Gas,,,Flemish,1617.6470588235295
10524022,2550,kontich,house,villa,579000,,3.0,191.0,Semi equipped,0,0.0,1.0,0.0,1.0,0.0,571.0,,0,To be done up,0,0,320.0,,D,Gas,1.0,3.0,Flemish,3031.413612565445
10539388,1400,nivelles,house,exceptional property,619000,,5.0,310.0,,0,1.0,1.0,50.0,0.0,0.0,3919.0,4.0,0,Just renovated,0,1,546.0,,G,Electric,,5.0,Walloon,1996.774193548387
10189029,1400,nivelles,house,exceptional property,649000,,5.0,310.0,,0,1.0,1.0,50.0,0.0,0.0,3919.0,4.0,0,Just renovated,0,1,546.0,,G,Electric,,5.0,Walloon,2093.548387096774
10448474,1040,etterbeek,house,apartment block,725000,1950.0,6.0,200.0,Installed,0,0.0,1.0,65.0,1.0,65.0,130.0,2.0,0,Good,0,1,,46.0,,Gas,2.0,4.0,Brussels capital region,3625.0
10566432,7020,nimy,house,house,145000,,4.0,145.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,0,To renovate,0,1,482.0,99.0,F,Gas,1.0,2.0,Walloon,1000.0
10566402,8830,hooglede,house,house,199000,,4.0,253.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,197.0,3.0,0,To renovate,0,0,764.0,,F,,1.0,2.0,Flemish,786.5612648221344
10549341,3920,lommel,house,house,305000,1992.0,2.0,205.0,Installed,0,1.0,0.0,0.0,1.0,0.0,522.0,4.0,0,,0,0,264.0,,C,Fuel oil,2.0,,Flemish,1487.8048780487804
10549338,3920,lommel,house,house,265000,1950.0,3.0,174.0,Installed,0,0.0,1.0,45.0,1.0,650.0,980.0,4.0,0,To be done up,0,1,396.0,,D,Gas,2.0,3.0,Flemish,1522.9885057471265
10566391,2100,deurne,house,house,255000,1934.0,2.0,140.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,1,269.0,,C,Gas,2.0,4.0,Flemish,1821.4285714285713
10566373,8300,knokke centrum,apartment,apartment,549000,2023.0,2.0,90.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,As new,1,0,,,,Gas,2.0,6.0,Flemish,6100.0
10566371,1082,berchem-sainte-agathe,apartment,ground floor,179500,1977.0,1.0,43.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,As new,1,1,312.0,,F,,,6.0,Brussels capital region,4174.418604651163
10566365,8501,heule,house,house,175000,1931.0,2.0,116.0,,0,0.0,0.0,0.0,0.0,0.0,167.0,2.0,0,Good,0,0,380.0,,D,Gas,,4.0,Flemish,1508.6206896551723
10566362,9960,assenede,house,house,250000,1995.0,2.0,150.0,,0,0.0,0.0,0.0,1.0,5000.0,,4.0,0,To renovate,0,0,,28112.0,,,,2.0,Flemish,1666.6666666666667
10566358,1500,halle,house,house,269000,,2.0,116.0,,0,0.0,1.0,0.0,0.0,0.0,80.0,4.0,0,To be done up,0,0,371.0,,D,,,3.0,Flemish,2318.9655172413795
10449451,8430,middelkerke,apartment,apartment,239000,,3.0,105.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0,475.0,,E,Electric,,,Flemish,2276.190476190476
10566332,8400,oostende,apartment,apartment,279000,,2.0,78.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0,120.0,,B,,,,Flemish,3576.923076923077
10566313,5580,rochefort han-sur-lesse,house,house,399000,1875.0,4.0,235.0,Installed,0,0.0,1.0,0.0,0.0,0.0,426.0,3.0,0,As new,0,1,391.0,97.0,E,Fuel oil,2.0,6.0,Walloon,1697.872340425532
10566311,5190,balÃtre,house,house,260000,,3.0,129.0,,0,0.0,1.0,53.0,1.0,1638.0,1804.0,4.0,0,To be done up,0,0,425.0,,E,Fuel oil,,3.0,Walloon,2015.5038759689924
10369833,2880,bornem,apartment,duplex,475000,1998.0,2.0,180.0,Hyper equipped,0,0.0,1.0,24.0,0.0,0.0,,2.0,0,As new,1,0,169.0,,B,,3.0,6.0,Flemish,2638.8888888888887
10153451,6940,durbuy,house,exceptional property,875000,1893.0,5.0,323.0,Installed,0,1.0,1.0,75.0,0.0,0.0,21300.0,4.0,0,,0,1,350.0,,E,Fuel oil,2.0,,Walloon,2708.9783281733744
10513027,8000,brugge,house,mansion,975000,,10.0,369.0,Installed,0,0.0,1.0,0.0,0.0,0.0,210.0,3.0,0,To renovate,0,0,665.0,,F,Fuel oil,2.0,2.0,Flemish,2642.276422764228
10378267,2930,brasschaat,house,villa,1175000,1970.0,4.0,442.0,,0,0.0,0.0,0.0,1.0,0.0,3763.0,4.0,0,,0,1,314.0,,D,Gas,,,Flemish,2658.371040723982
10475380,2018,antwerpen 2018,house,apartment block,1325000,,4.0,350.0,Semi equipped,0,0.0,1.0,24.0,1.0,130.0,,,0,To renovate,0,1,293.0,,C,Gas,1.0,2.0,Flemish,3785.714285714286
10265591,2000,antwerp,house,apartment block,1350000,,4.0,310.0,Installed,0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0,Good,0,1,,,,,2.0,4.0,Flemish,4354.8387096774195
10436346,4470,saint-georges-sur-meuse,house,apartment block,1400000,2019.0,11.0,448.0,,0,0.0,1.0,29.0,1.0,2000.0,600.0,4.0,0,,0,0,,,B,Gas,,,Walloon,3125.0
10216538,2950,kapellen,house,villa,1498000,1994.0,5.0,527.0,,0,0.0,0.0,0.0,1.0,0.0,6975.0,4.0,0,,0,1,199.0,,B,Gas,,,Flemish,2842.504743833017
10548399,2910,essen,house,villa,1645000,1995.0,4.0,592.0,,0,0.0,0.0,0.0,1.0,0.0,4964.0,4.0,0,,0,0,196.0,,B,Gas,,,Flemish,2778.7162162162163
10403547,5070,fosses-la-ville,apartment,triplex,99999,1951.0,4.0,258.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,To renovate,0,0,337.0,85.0,D,Fuel oil,1.0,2.0,Walloon,387.59302325581393
10078342,6141,forchies-la-marche,apartment,duplex,119999,2002.0,2.0,103.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,376.0,69.0,E,Gas,2.0,4.0,Walloon,1165.0388349514562
10024936,2060,antwerp,apartment,flat studio,159000,2014.0,1.0,37.0,Semi equipped,0,0.0,1.0,7.0,0.0,0.0,,2.0,0,Good,1,0,145.48,,B,Gas,1.0,4.0,Flemish,4297.2972972972975
10343401,4020,liège,apartment,penthouse,159000,1961.0,1.0,50.0,Installed,0,0.0,1.0,42.0,0.0,0.0,,2.0,0,Good,1,1,635.0,58.0,G,Gas,2.0,4.0,Walloon,3180.0
10512943,8430,middelkerke,apartment,flat studio,159000,,1.0,45.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,,0,,1,0,246.0,,C,,2.0,,Flemish,3533.3333333333335
10457148,8430,middelkerke,apartment,flat studio,165000,1999.0,1.0,39.0,Installed,1,0.0,1.0,4.0,0.0,0.0,,1.0,0,As new,1,0,223.0,,C,Electric,2.0,6.0,Flemish,4230.7692307692305
10465472,2440,geel,apartment,flat studio,169000,2014.0,1.0,43.0,Installed,1,0.0,1.0,4.0,0.0,0.0,,2.0,0,As new,0,0,134.0,,B,Gas,2.0,6.0,Flemish,3930.232558139535
10531469,3000,leuven,apartment,flat studio,185000,1977.0,1.0,18.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,,1,0,414.0,,E,Gas,,,Flemish,10277.777777777777
10340440,2018,antwerpen,apartment,duplex,199000,1974.0,1.0,57.0,Installed,0,0.0,1.0,2.0,0.0,0.0,,2.0,0,Good,1,0,163.0,,B,Fuel oil,2.0,4.0,Flemish,3491.2280701754385
10413700,4800,verviers,apartment,loft,199000,2013.0,2.0,120.0,USA installed,0,0.0,1.0,20.0,0.0,0.0,,2.0,0,As new,1,1,96.0,,B,Gas,2.0,6.0,Walloon,1658.3333333333333
10245409,6140,fontaine-l'ÉvÊque,apartment,loft,199000,,1.0,140.0,Installed,0,0.0,1.0,10.0,0.0,0.0,,2.0,0,Just renovated,0,1,95.0,,B,Gas,2.0,5.0,Walloon,1421.4285714285713
10373639,1420,braine-l'alleud,apartment,duplex,200000,1997.0,2.0,75.0,Hyper equipped,0,0.0,1.0,2.0,0.0,0.0,,3.0,0,As new,1,0,356.0,,E,Electric,3.0,6.0,Walloon,2666.6666666666665
10166666,4800,verviers,apartment,loft,220000,2015.0,3.0,171.0,USA installed,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,Good,1,1,115.0,23.0,B,Gas,2.0,4.0,Walloon,1286.5497076023391
10477646,9220,hamme,apartment,duplex,228500,1971.0,3.0,95.0,Installed,0,0.0,1.0,14.0,0.0,0.0,,2.0,0,Good,0,1,525.0,,F,Gas,2.0,4.0,Flemish,2405.2631578947367
10493894,2300,turnhout,apartment,duplex,250000,2000.0,2.0,118.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,As new,0,1,212.0,,C,Gas,3.0,6.0,Flemish,2118.64406779661
10112054,1020,bruxelles,apartment,penthouse,290000,1964.0,2.0,103.0,Hyper equipped,0,0.0,1.0,42.0,0.0,0.0,,2.0,0,As new,1,1,660.0,,G,Gas,3.0,6.0,Brussels capital region,2815.5339805825242
10143003,2840,rumst,apartment,penthouse,298000,2019.0,2.0,106.0,Hyper equipped,0,0.0,1.0,12.0,0.0,0.0,,,0,As new,0,0,233.0,,C,Electric,3.0,6.0,Flemish,2811.3207547169814
10490585,2870,puurs,apartment,duplex,310000,2011.0,2.0,90.0,USA installed,0,0.0,1.0,10.0,0.0,0.0,,2.0,0,As new,1,1,104.0,1422.0,B,Gas,2.0,6.0,Flemish,3444.4444444444443
10307573,6769,meix-devant-virton,house,house,150000,,4.0,285.0,Not installed,0,0.0,0.0,0.0,1.0,0.0,570.0,3.0,0,To renovate,0,1,656.0,,G,Fuel oil,0.0,2.0,Walloon,526.3157894736842
10566310,4340,awans othée,house,house,122500,,2.0,65.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,407.0,,E,,1.0,4.0,Walloon,1884.6153846153845
10566306,1420,braine-l'alleud,house,mixed use building,890000,,6.0,260.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,0,As new,0,0,225.0,,C,Gas,3.0,6.0,Walloon,3423.076923076923
10566305,2350,vosselaar,house,house,299000,,4.0,275.0,,0,0.0,1.0,0.0,1.0,200.0,411.0,4.0,0,,0,1,1132.0,,F,Wood,,,Flemish,1087.2727272727273
10566303,2470,retie,house,house,260000,1961.0,3.0,145.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,913.0,4.0,0,To renovate,0,1,890.0,,F,Fuel oil,3.0,2.0,Flemish,1793.103448275862
10566302,2340,beerse,house,house,365000,1966.0,4.0,212.0,,0,0.0,1.0,20.0,1.0,600.0,737.0,4.0,0,,0,1,769.0,,F,,,,Flemish,1721.698113207547
10566291,9185,wachtebeke,house,house,279000,1935.0,2.0,118.0,Installed,0,0.0,1.0,0.0,0.0,0.0,305.0,3.0,0,Good,0,0,366.0,,D,Gas,2.0,4.0,Flemish,2364.406779661017
10566287,3000,leuven,apartment,flat studio,239000,,1.0,32.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,1,273.0,,C,Gas,,4.0,Flemish,7468.75
10566285,4100,seraing,house,house,108000,,1.0,50.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0,Good,0,0,505.0,,F,Electric,0.0,4.0,Walloon,2160.0
10566284,4000,liege,house,house,164000,,2.0,76.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0,Good,0,0,420.0,,E,Gas,1.0,4.0,Walloon,2157.8947368421054
10566283,4100,seraing,house,mixed use building,160000,,2.0,150.0,Not installed,0,0.0,0.0,0.0,1.0,210.0,551.0,2.0,0,To be done up,0,0,,,,Gas,0.0,3.0,Walloon,1066.6666666666667
10566281,4400,flemalle,house,house,179500,,2.0,100.0,Installed,0,0.0,0.0,0.0,1.0,190.0,306.0,2.0,0,Good,0,0,494.0,,F,,2.0,4.0,Walloon,1795.0
10566279,1180,uccle,house,house,575000,,3.0,154.0,,0,0.0,1.0,0.0,1.0,115.0,200.0,2.0,0,To be done up,0,0,358.0,71.0,G,Fuel oil,,3.0,Brussels capital region,3733.7662337662337
10566277,5060,auvelais,apartment,apartment,237000,,2.0,78.0,,0,0.0,1.0,9.0,0.0,0.0,,2.0,0,Good,1,0,,,,Gas,,4.0,Walloon,3038.4615384615386
10566275,9120,beveren,apartment,apartment,340000,1989.0,3.0,132.0,Hyper equipped,0,0.0,1.0,8.0,0.0,0.0,,2.0,0,As new,1,0,184.0,,B,,3.0,6.0,Flemish,2575.757575757576
10566274,9120,beveren melsele,house,house,349000,1967.0,3.0,154.0,Installed,0,0.0,1.0,25.0,1.0,350.0,622.0,4.0,0,Good,0,0,360.0,,D,Gas,2.0,4.0,Flemish,2266.2337662337663
10428364,2450,meerhout,house,house,325000,1975.0,3.0,250.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,655.0,4.0,0,Good,0,1,392.0,,D,Fuel oil,3.0,4.0,Flemish,1300.0
10566268,4970,francorchamps,house,house,249000,2003.0,3.0,107.0,,0,0.0,1.0,21.0,1.0,410.0,492.0,3.0,0,Good,0,0,201.0,,C,Gas,,4.0,Walloon,2327.1028037383176
10566262,6060,gilly,house,house,249999,1940.0,4.0,202.0,USA installed,0,0.0,1.0,41.0,1.0,2200.0,2280.0,3.0,0,Good,0,1,398.0,79.0,E,Gas,2.0,4.0,Walloon,1237.618811881188
10457086,1082,berchem-sainte-agathe,apartment,duplex,320000,,3.0,130.0,,0,0.0,1.0,10.0,0.0,0.0,,,0,,1,1,286.0,,F,,,,Brussels capital region,2461.5384615384614
10233395,1060,saint-gilles,apartment,duplex,329000,,1.0,100.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,,0,Good,0,1,153.0,30.0,D,Gas,2.0,4.0,Brussels capital region,3290.0
10296417,3140,keerbergen,apartment,duplex,339000,2007.0,3.0,106.0,Hyper equipped,0,0.0,1.0,25.0,0.0,0.0,,,0,As new,1,1,100.0,,A,Gas,3.0,6.0,Flemish,3198.1132075471696
